endTime,msPlayed,name
"2020-02-04 18:39",94314,"Sam"
"2020-02-04 18:42",203440,"Sam"
"2020-02-04 18:46",8774,"Sam"
"2020-02-04 18:50",20102,"Sam"
"2020-02-04 18:50",3562,"Sam"
"2020-02-04 18:50",198533,"Sam"
"2020-02-04 18:53",180644,"Sam"
"2020-02-04 18:54",12689,"Sam"
"2020-02-04 18:54",2645,"Sam"
"2020-02-04 18:54",8618,"Sam"
"2020-02-04 18:54",2325,"Sam"
"2020-02-04 18:54",1109,"Sam"
"2020-02-04 18:54",20821,"Sam"
"2020-02-04 18:56",84245,"Sam"
"2020-02-04 18:59",215546,"Sam"
"2020-02-04 19:01",3242,"Sam"
"2020-02-04 19:01",1770,"Sam"
"2020-02-04 19:01",1301,"Sam"
"2020-02-04 19:01",133009,"Sam"
"2020-02-04 19:05",1301,"Sam"
"2020-02-04 19:05",2432,"Sam"
"2020-02-04 19:05",207061,"Sam"
"2020-02-04 19:05",2303,"Sam"
"2020-02-04 19:08",4053,"Sam"
"2020-02-04 19:08",156522,"Sam"
"2020-02-04 19:08",725,"Sam"
"2020-02-04 19:08",1002,"Sam"
"2020-02-04 19:11",197093,"Sam"
"2020-02-04 19:12",50364,"Sam"
"2020-02-04 19:15",197093,"Sam"
"2020-02-04 19:18",176440,"Sam"
"2020-02-04 19:22",217633,"Sam"
"2020-02-04 19:23",3776,"Sam"
"2020-02-04 19:23",618,"Sam"
"2020-02-04 19:23",1493,"Sam"
"2020-02-04 19:23",75386,"Sam"
"2020-02-04 19:23",1493,"Sam"
"2020-02-04 19:23",3221,"Sam"
"2020-02-04 19:24",725,"Sam"
"2020-02-04 19:24",1578,"Sam"
"2020-02-04 19:24",1280,"Sam"
"2020-02-04 19:24",12223,"Sam"
"2020-02-04 19:24",917,"Sam"
"2020-02-04 19:24",1066,"Sam"
"2020-02-04 19:24",0,"Sam"
"2020-02-04 19:24",1813,"Sam"
"2020-02-04 19:24",17642,"Sam"
"2020-02-04 19:24",960,"Sam"
"2020-02-04 19:24",1856,"Sam"
"2020-02-04 19:24",1023,"Sam"
"2020-02-04 19:24",725,"Sam"
"2020-02-04 19:24",3925,"Sam"
"2020-02-04 19:24",1109,"Sam"
"2020-02-04 19:24",0,"Sam"
"2020-02-04 19:24",1983,"Sam"
"2020-02-04 19:24",1109,"Sam"
"2020-02-04 19:25",917,"Sam"
"2020-02-04 19:25",981,"Sam"
"2020-02-04 19:25",2453,"Sam"
"2020-02-04 19:25",1045,"Sam"
"2020-02-04 19:25",874,"Sam"
"2020-02-04 19:25",3264,"Sam"
"2020-02-04 19:25",10581,"Sam"
"2020-02-04 19:25",1066,"Sam"
"2020-02-04 19:25",0,"Sam"
"2020-02-04 19:25",1280,"Sam"
"2020-02-04 19:25",53802,"Sam"
"2020-02-04 19:29",213586,"Sam"
"2020-02-04 19:33",215493,"Sam"
"2020-02-04 19:35",142016,"Sam"
"2020-02-04 19:54",190240,"Sam"
"2020-02-04 19:57",158805,"Sam"
"2020-02-04 20:00",204280,"Sam"
"2020-02-04 20:03",161962,"Sam"
"2020-02-04 20:05",1242,"Sam"
"2020-02-04 20:05",154598,"Sam"
"2020-02-04 20:10",268600,"Sam"
"2020-02-04 20:14",222429,"Sam"
"2020-02-04 20:17",184800,"Sam"
"2020-02-04 20:20",166448,"Sam"
"2020-02-04 20:22",151906,"Sam"
"2020-02-04 20:26",15499,"Sam"
"2020-02-04 20:26",223523,"Sam"
"2020-02-04 20:30",219800,"Sam"
"2020-02-04 20:34",248335,"Sam"
"2020-02-04 20:37",212506,"Sam"
"2020-02-04 20:38",62591,"Sam"
"2020-02-04 20:39",56668,"Sam"
"2020-02-04 20:41",73351,"Sam"
"2020-02-04 20:44",197533,"Sam"
"2020-02-04 20:47",193000,"Sam"
"2020-02-04 20:50",158974,"Sam"
"2020-02-04 20:54",239487,"Sam"
"2020-02-04 20:57",201773,"Sam"
"2020-02-04 21:00",185061,"Sam"
"2020-02-04 21:03",161293,"Sam"
"2020-02-04 21:07",211838,"Sam"
"2020-02-04 21:10",228267,"Sam"
"2020-02-04 21:14",201921,"Sam"
"2020-02-04 21:17",195144,"Sam"
"2020-02-04 21:20",203266,"Sam"
"2020-02-04 21:23",162534,"Sam"
"2020-02-04 21:27",219893,"Sam"
"2020-02-04 21:30",210991,"Sam"
"2020-02-04 21:35",307075,"Sam"
"2020-02-04 21:38",177533,"Sam"
"2020-02-04 21:42",206346,"Sam"
"2020-02-04 21:45",177666,"Sam"
"2020-02-04 21:47",148238,"Sam"
"2020-02-04 21:51",206466,"Sam"
"2020-02-05 07:25",407303,"Sam"
"2020-02-05 07:26",3626,"Sam"
"2020-02-05 07:26",14340,"Sam"
"2020-02-05 07:29",218093,"Sam"
"2020-02-05 07:30",33204,"Sam"
"2020-02-05 07:32",92991,"Sam"
"2020-02-05 07:32",533,"Sam"
"2020-02-05 07:32",981,"Sam"
"2020-02-05 07:32",191,"Sam"
"2020-02-05 07:32",810,"Sam"
"2020-02-05 07:32",0,"Sam"
"2020-02-05 07:32",938,"Sam"
"2020-02-05 07:32",1493,"Sam"
"2020-02-05 07:32",960,"Sam"
"2020-02-05 07:36",276842,"Sam"
"2020-02-05 07:40",42986,"Sam"
"2020-02-05 07:40",197183,"Sam"
"2020-02-05 07:40",981,"Sam"
"2020-02-05 07:40",1280,"Sam"
"2020-02-05 07:40",3818,"Sam"
"2020-02-05 07:40",1216,"Sam"
"2020-02-05 07:41",3242,"Sam"
"2020-02-05 07:45",239404,"Sam"
"2020-02-05 07:45",1770,"Sam"
"2020-02-05 07:45",4767,"Sam"
"2020-02-05 07:47",1109,"Sam"
"2020-02-05 07:47",151680,"Sam"
"2020-02-05 07:49",131882,"Sam"
"2020-02-05 07:51",70975,"Sam"
"2020-02-05 07:54",187844,"Sam"
"2020-02-05 07:54",5973,"Sam"
"2020-02-05 07:54",6513,"Sam"
"2020-02-05 07:54",1130,"Sam"
"2020-02-05 07:57",5556,"Sam"
"2020-02-05 07:57",202626,"Sam"
"2020-02-05 07:57",1045,"Sam"
"2020-02-05 07:58",1450,"Sam"
"2020-02-05 07:58",938,"Sam"
"2020-02-05 07:58",4437,"Sam"
"2020-02-05 07:58",2346,"Sam"
"2020-02-05 08:01",180644,"Sam"
"2020-02-05 08:01",423,"Sam"
"2020-02-05 08:04",197093,"Sam"
"2020-02-05 08:06",234,"Sam"
"2020-02-05 08:06",1109,"Sam"
"2020-02-05 08:06",109115,"Sam"
"2020-02-05 08:06",277,"Sam"
"2020-02-05 08:10",266600,"Sam"
"2020-02-05 09:10",101028,"Sam"
"2020-02-05 09:13",180644,"Sam"
"2020-02-05 09:13",3708,"Sam"
"2020-02-05 09:16",15658,"Sam"
"2020-02-05 09:16",189610,"Sam"
"2020-02-05 09:19",8455,"Sam"
"2020-02-05 09:19",187844,"Sam"
"2020-02-05 09:21",123200,"Sam"
"2020-02-05 09:21",1002,"Sam"
"2020-02-05 09:22",597,"Sam"
"2020-02-05 09:22",682,"Sam"
"2020-02-05 09:22",767,"Sam"
"2020-02-05 09:22",1343,"Sam"
"2020-02-05 09:23",896,"Sam"
"2020-02-05 09:23",1194,"Sam"
"2020-02-05 09:23",895,"Sam"
"2020-02-05 09:23",874,"Sam"
"2020-02-05 09:23",1023,"Sam"
"2020-02-05 09:23",1386,"Sam"
"2020-02-05 09:23",1386,"Sam"
"2020-02-05 09:23",21,"Sam"
"2020-02-05 09:23",746,"Sam"
"2020-02-05 09:23",82666,"Sam"
"2020-02-05 09:23",618,"Sam"
"2020-02-05 09:23",1536,"Sam"
"2020-02-05 09:23",768,"Sam"
"2020-02-05 09:26",1685,"Sam"
"2020-02-05 09:26",164458,"Sam"
"2020-02-05 09:26",1813,"Sam"
"2020-02-05 09:26",1130,"Sam"
"2020-02-05 09:27",2005,"Sam"
"2020-02-05 09:27",67583,"Sam"
"2020-02-05 09:27",2154,"Sam"
"2020-02-05 09:27",3008,"Sam"
"2020-02-05 09:27",704,"Sam"
"2020-02-05 09:27",981,"Sam"
"2020-02-05 09:28",1813,"Sam"
"2020-02-05 09:28",5056,"Sam"
"2020-02-05 09:28",1856,"Sam"
"2020-02-05 09:28",1215,"Sam"
"2020-02-05 09:30",122709,"Sam"
"2020-02-05 09:30",1002,"Sam"
"2020-02-05 09:30",20906,"Sam"
"2020-02-05 09:30",1834,"Sam"
"2020-02-05 09:30",1280,"Sam"
"2020-02-05 09:31",29888,"Sam"
"2020-02-05 09:34",173804,"Sam"
"2020-02-05 16:33",3508,"Sam"
"2020-02-05 16:36",7914,"Sam"
"2020-02-05 16:36",17742,"Sam"
"2020-02-05 16:36",173800,"Sam"
"2020-02-05 16:40",180644,"Sam"
"2020-02-05 16:43",219946,"Sam"
"2020-02-05 16:46",178853,"Sam"
"2020-02-05 18:02",212505,"Sam"
"2020-02-05 18:05",180644,"Sam"
"2020-02-05 18:05",9596,"Sam"
"2020-02-05 18:06",3583,"Sam"
"2020-02-05 18:09",197093,"Sam"
"2020-02-05 18:12",1088,"Sam"
"2020-02-05 18:12",9173,"Sam"
"2020-02-05 18:12",204466,"Sam"
"2020-02-05 18:17",253106,"Sam"
"2020-02-05 18:18",92355,"Sam"
"2020-02-05 18:22",250280,"Sam"
"2020-02-05 18:23",16697,"Sam"
"2020-02-05 18:25",169664,"Sam"
"2020-02-05 18:26",2965,"Sam"
"2020-02-05 18:26",1770,"Sam"
"2020-02-05 18:26",1920,"Sam"
"2020-02-05 18:30",938,"Sam"
"2020-02-05 18:30",960,"Sam"
"2020-02-05 18:30",252394,"Sam"
"2020-02-05 18:30",16759,"Sam"
"2020-02-05 18:30",7274,"Sam"
"2020-02-05 18:33",184960,"Sam"
"2020-02-05 18:36",161194,"Sam"
"2020-02-05 18:36",2261,"Sam"
"2020-02-05 18:40",227120,"Sam"
"2020-02-05 18:43",70854,"Sam"
"2020-02-05 18:44",24597,"Sam"
"2020-02-06 08:56",313684,"Sam"
"2020-02-06 08:58",130914,"Sam"
"2020-02-06 09:02",262004,"Sam"
"2020-02-06 09:05",134721,"Sam"
"2020-02-06 09:10",298986,"Sam"
"2020-02-06 09:12",118613,"Sam"
"2020-02-06 09:15",3854,"Sam"
"2020-02-06 09:15",173800,"Sam"
"2020-02-06 09:23",16345,"Sam"
"2020-02-06 09:23",509959,"Sam"
"2020-02-06 09:26",173800,"Sam"
"2020-02-06 09:27",7502,"Sam"
"2020-02-06 09:28",94549,"Sam"
"2020-02-06 09:28",2517,"Sam"
"2020-02-06 10:31",58175,"Sam"
"2020-02-06 10:36",313684,"Sam"
"2020-02-06 10:37",18487,"Sam"
"2020-02-06 10:41",262000,"Sam"
"2020-02-06 10:50",173745,"Sam"
"2020-02-06 16:21",292458,"Sam"
"2020-02-06 16:27",313684,"Sam"
"2020-02-06 16:31",254586,"Sam"
"2020-02-06 16:32",58206,"Sam"
"2020-02-06 16:35",192293,"Sam"
"2020-02-06 16:38",164860,"Sam"
"2020-02-06 16:38",1194,"Sam"
"2020-02-06 16:38",1002,"Sam"
"2020-02-06 16:41",214400,"Sam"
"2020-02-06 16:45",224585,"Sam"
"2020-02-06 17:06",1237,"Sam"
"2020-02-06 17:06",4821,"Sam"
"2020-02-06 17:06",212174,"Sam"
"2020-02-06 17:13",369906,"Sam"
"2020-02-06 17:13",17156,"Sam"
"2020-02-06 17:16",17649,"Sam"
"2020-02-06 17:16",1280,"Sam"
"2020-02-06 17:16",2496,"Sam"
"2020-02-06 17:16",1600,"Sam"
"2020-02-06 17:16",186053,"Sam"
"2020-02-06 17:16",810,"Sam"
"2020-02-06 17:16",789,"Sam"
"2020-02-06 17:16",1450,"Sam"
"2020-02-06 17:16",1343,"Sam"
"2020-02-06 17:17",3690,"Sam"
"2020-02-06 17:17",1045,"Sam"
"2020-02-06 17:17",277,"Sam"
"2020-02-06 17:21",1343,"Sam"
"2020-02-06 17:21",2560,"Sam"
"2020-02-06 17:21",1258,"Sam"
"2020-02-06 17:21",27818,"Sam"
"2020-02-06 17:21",938,"Sam"
"2020-02-06 17:21",1130,"Sam"
"2020-02-06 17:21",874,"Sam"
"2020-02-06 17:21",2090,"Sam"
"2020-02-06 17:21",789,"Sam"
"2020-02-06 17:21",85,"Sam"
"2020-02-06 17:21",240255,"Sam"
"2020-02-06 17:21",1194,"Sam"
"2020-02-06 17:21",853,"Sam"
"2020-02-06 17:26",248884,"Sam"
"2020-02-06 17:29",202746,"Sam"
"2020-02-06 17:43",127976,"Sam"
"2020-02-06 17:46",204208,"Sam"
"2020-02-06 17:49",187120,"Sam"
"2020-02-06 17:50",30028,"Sam"
"2020-02-06 17:50",1343,"Sam"
"2020-02-06 17:50",0,"Sam"
"2020-02-06 17:50",1365,"Sam"
"2020-02-06 17:50",1578,"Sam"
"2020-02-06 17:50",618,"Sam"
"2020-02-06 17:50",42,"Sam"
"2020-02-06 17:50",746,"Sam"
"2020-02-06 17:53",186053,"Sam"
"2020-02-06 18:02",115100,"Sam"
"2020-02-06 18:02",426,"Sam"
"2020-02-06 18:02",1386,"Sam"
"2020-02-06 18:02",896,"Sam"
"2020-02-06 18:02",1023,"Sam"
"2020-02-06 18:06",248335,"Sam"
"2020-02-06 18:11",176440,"Sam"
"2020-02-06 18:14",217973,"Sam"
"2020-02-06 18:19",193413,"Sam"
"2020-02-06 18:23",225868,"Sam"
"2020-02-06 18:26",203346,"Sam"
"2020-02-06 18:29",203386,"Sam"
"2020-02-06 18:33",200066,"Sam"
"2020-02-06 18:47",6721,"Sam"
"2020-02-06 18:50",205988,"Sam"
"2020-02-06 18:51",1365,"Sam"
"2020-02-06 18:51",1728,"Sam"
"2020-02-06 18:51",1215,"Sam"
"2020-02-06 18:51",1941,"Sam"
"2020-02-06 18:51",1237,"Sam"
"2020-02-06 18:51",810,"Sam"
"2020-02-06 18:51",1557,"Sam"
"2020-02-06 18:51",3818,"Sam"
"2020-02-06 18:51",2240,"Sam"
"2020-02-06 18:51",186053,"Sam"
"2020-02-06 18:51",1514,"Sam"
"2020-02-06 18:51",2794,"Sam"
"2020-02-06 18:51",1237,"Sam"
"2020-02-06 18:51",1600,"Sam"
"2020-02-06 18:51",24028,"Sam"
"2020-02-06 18:51",1045,"Sam"
"2020-02-06 18:51",2666,"Sam"
"2020-02-06 18:51",895,"Sam"
"2020-02-06 18:51",2730,"Sam"
"2020-02-06 18:52",874,"Sam"
"2020-02-06 18:52",2133,"Sam"
"2020-02-06 18:52",1280,"Sam"
"2020-02-06 18:52",1215,"Sam"
"2020-02-06 18:52",1642,"Sam"
"2020-02-06 18:52",1194,"Sam"
"2020-02-06 18:52",1706,"Sam"
"2020-02-06 18:55",217973,"Sam"
"2020-02-06 18:59",219961,"Sam"
"2020-02-06 19:00",1130,"Sam"
"2020-02-06 19:00",1130,"Sam"
"2020-02-06 19:00",2154,"Sam"
"2020-02-06 19:00",2069,"Sam"
"2020-02-06 19:00",80488,"Sam"
"2020-02-06 19:01",2176,"Sam"
"2020-02-06 19:01",1386,"Sam"
"2020-02-06 19:01",1258,"Sam"
"2020-02-06 19:01",853,"Sam"
"2020-02-06 19:01",2474,"Sam"
"2020-02-06 19:01",6911,"Sam"
"2020-02-06 19:01",1898,"Sam"
"2020-02-06 19:01",1088,"Sam"
"2020-02-06 19:01",1621,"Sam"
"2020-02-06 19:01",981,"Sam"
"2020-02-06 19:03",1045,"Sam"
"2020-02-06 19:03",789,"Sam"
"2020-02-06 19:03",1322,"Sam"
"2020-02-06 19:03",1173,"Sam"
"2020-02-06 19:03",2303,"Sam"
"2020-02-06 19:03",1258,"Sam"
"2020-02-06 19:03",789,"Sam"
"2020-02-06 19:03",1429,"Sam"
"2020-02-06 19:03",132757,"Sam"
"2020-02-06 19:05",1130,"Sam"
"2020-02-06 19:05",85567,"Sam"
"2020-02-06 19:05",1322,"Sam"
"2020-02-06 19:05",1194,"Sam"
"2020-02-06 19:05",746,"Sam"
"2020-02-06 19:05",1194,"Sam"
"2020-02-06 19:05",853,"Sam"
"2020-02-06 19:08",190240,"Sam"
"2020-02-06 19:11",167596,"Sam"
"2020-02-06 19:14",197093,"Sam"
"2020-02-06 19:16",134716,"Sam"
"2020-02-06 19:40",2403,"Sam"
"2020-02-06 19:45",835,"Sam"
"2020-02-06 19:45",250626,"Sam"
"2020-02-06 19:45",25724,"Sam"
"2020-02-06 19:45",1021,"Sam"
"2020-02-06 19:49",239600,"Sam"
"2020-02-06 19:50",52599,"Sam"
"2020-02-06 19:54",18842,"Sam"
"2020-02-06 19:54",227741,"Sam"
"2020-02-06 19:57",181347,"Sam"
"2020-02-06 19:57",162,"Sam"
"2020-02-06 19:57",1033,"Sam"
"2020-02-06 19:59",125712,"Sam"
"2020-02-06 20:02",141444,"Sam"
"2020-02-06 20:02",1753,"Sam"
"2020-02-06 20:02",127,"Sam"
"2020-02-06 20:02",4435,"Sam"
"2020-02-06 20:02",185,"Sam"
"2020-02-06 20:02",1439,"Sam"
"2020-02-06 20:02",650,"Sam"
"2020-02-06 20:04",144126,"Sam"
"2020-02-06 20:04",522,"Sam"
"2020-02-06 20:04",743,"Sam"
"2020-02-06 20:04",754,"Sam"
"2020-02-06 20:09",260160,"Sam"
"2020-02-06 20:13",228093,"Sam"
"2020-02-06 20:13",22653,"Sam"
"2020-02-06 20:17",235338,"Sam"
"2020-02-06 20:21",245256,"Sam"
"2020-02-06 20:28",261560,"Sam"
"2020-02-06 20:32",222920,"Sam"
"2020-02-06 20:36",245533,"Sam"
"2020-02-06 20:40",215423,"Sam"
"2020-02-06 20:43",220946,"Sam"
"2020-02-06 20:51",448573,"Sam"
"2020-02-06 20:54",216470,"Sam"
"2020-02-07 07:51",109601,"Sam"
"2020-02-07 07:54",177066,"Sam"
"2020-02-07 07:54",22390,"Sam"
"2020-02-07 07:57",186240,"Sam"
"2020-02-07 07:58",8331,"Sam"
"2020-02-07 07:58",703,"Sam"
"2020-02-07 07:58",895,"Sam"
"2020-02-07 07:58",0,"Sam"
"2020-02-07 07:58",1066,"Sam"
"2020-02-07 07:58",831,"Sam"
"2020-02-07 07:58",384,"Sam"
"2020-02-07 07:58",0,"Sam"
"2020-02-07 07:58",0,"Sam"
"2020-02-07 07:58",0,"Sam"
"2020-02-07 07:58",661,"Sam"
"2020-02-07 07:58",42,"Sam"
"2020-02-07 07:58",320,"Sam"
"2020-02-07 07:58",0,"Sam"
"2020-02-07 07:58",831,"Sam"
"2020-02-07 07:58",1216,"Sam"
"2020-02-07 07:58",0,"Sam"
"2020-02-07 07:59",2133,"Sam"
"2020-02-07 07:59",7914,"Sam"
"2020-02-07 07:59",58496,"Sam"
"2020-02-07 07:59",1066,"Sam"
"2020-02-07 08:02",2241,"Sam"
"2020-02-07 08:02",661,"Sam"
"2020-02-07 08:02",177311,"Sam"
"2020-02-07 08:02",1920,"Sam"
"2020-02-07 08:02",1024,"Sam"
"2020-02-07 08:02",746,"Sam"
"2020-02-07 08:02",1770,"Sam"
"2020-02-07 08:02",3306,"Sam"
"2020-02-07 08:02",1663,"Sam"
"2020-02-07 08:02",7146,"Sam"
"2020-02-07 08:02",895,"Sam"
"2020-02-07 08:03",47296,"Sam"
"2020-02-07 08:07",204760,"Sam"
"2020-02-07 08:10",181387,"Sam"
"2020-02-07 08:11",14698,"Sam"
"2020-02-07 08:11",69919,"Sam"
"2020-02-07 08:11",1514,"Sam"
"2020-02-07 08:11",2560,"Sam"
"2020-02-07 08:15",261284,"Sam"
"2020-02-07 08:17",2773,"Sam"
"2020-02-07 08:17",96422,"Sam"
"2020-02-07 08:19",3711,"Sam"
"2020-02-07 08:19",853,"Sam"
"2020-02-07 08:19",1685,"Sam"
"2020-02-07 08:19",95146,"Sam"
"2020-02-07 08:22",177844,"Sam"
"2020-02-07 08:24",139585,"Sam"
"2020-02-07 08:24",1322,"Sam"
"2020-02-07 08:28",169386,"Sam"
"2020-02-07 08:32",241311,"Sam"
"2020-02-07 08:35",810,"Sam"
"2020-02-07 08:35",1002,"Sam"
"2020-02-07 08:35",186817,"Sam"
"2020-02-07 08:35",1727,"Sam"
"2020-02-07 08:35",1408,"Sam"
"2020-02-07 08:35",896,"Sam"
"2020-02-07 08:38",155050,"Sam"
"2020-02-07 08:41",176831,"Sam"
"2020-02-07 08:43",469,"Sam"
"2020-02-07 08:43",2133,"Sam"
"2020-02-07 08:43",298,"Sam"
"2020-02-07 08:43",1258,"Sam"
"2020-02-07 08:43",789,"Sam"
"2020-02-07 08:43",128,"Sam"
"2020-02-07 08:43",143530,"Sam"
"2020-02-07 08:43",533,"Sam"
"2020-02-07 08:43",1216,"Sam"
"2020-02-07 08:43",191,"Sam"
"2020-02-07 08:45",120256,"Sam"
"2020-02-07 08:46",72405,"Sam"
"2020-02-07 08:46",1898,"Sam"
"2020-02-07 08:49",768,"Sam"
"2020-02-07 08:49",960,"Sam"
"2020-02-07 08:49",832,"Sam"
"2020-02-07 08:49",1151,"Sam"
"2020-02-07 08:49",159040,"Sam"
"2020-02-07 08:49",960,"Sam"
"2020-02-07 08:49",938,"Sam"
"2020-02-07 08:53",248644,"Sam"
"2020-02-07 08:58",272426,"Sam"
"2020-02-07 09:02",269813,"Sam"
"2020-02-07 09:06",195080,"Sam"
"2020-02-07 09:09",213853,"Sam"
"2020-02-07 09:13",199066,"Sam"
"2020-02-07 09:17",260574,"Sam"
"2020-02-07 09:21",227733,"Sam"
"2020-02-07 09:25",267226,"Sam"
"2020-02-07 09:29",237440,"Sam"
"2020-02-07 09:33",213066,"Sam"
"2020-02-07 09:37",278680,"Sam"
"2020-02-07 09:42",298400,"Sam"
"2020-02-07 09:48",358887,"Sam"
"2020-02-07 09:52",243173,"Sam"
"2020-02-07 09:57",275306,"Sam"
"2020-02-07 10:01",242453,"Sam"
"2020-02-07 10:05",254733,"Sam"
"2020-02-07 10:12",420840,"Sam"
"2020-02-07 10:17",287040,"Sam"
"2020-02-07 10:21",218240,"Sam"
"2020-02-07 10:22",960,"Sam"
"2020-02-07 10:22",52313,"Sam"
"2020-02-07 10:22",640,"Sam"
"2020-02-07 10:22",960,"Sam"
"2020-02-07 10:28",390146,"Sam"
"2020-02-07 10:29",48990,"Sam"
"2020-02-07 10:30",1045,"Sam"
"2020-02-07 10:30",490,"Sam"
"2020-02-07 10:30",29397,"Sam"
"2020-02-07 10:30",896,"Sam"
"2020-02-07 10:30",853,"Sam"
"2020-02-07 10:30",1023,"Sam"
"2020-02-07 10:34",269920,"Sam"
"2020-02-07 10:41",382853,"Sam"
"2020-02-07 10:46",308145,"Sam"
"2020-02-07 10:49",216133,"Sam"
"2020-02-07 10:54",254493,"Sam"
"2020-02-07 10:57",205613,"Sam"
"2020-02-07 11:01",214240,"Sam"
"2020-02-07 11:04",199906,"Sam"
"2020-02-07 11:09",281000,"Sam"
"2020-02-07 11:14",324422,"Sam"
"2020-02-07 11:18",257600,"Sam"
"2020-02-07 11:22",213600,"Sam"
"2020-02-07 14:15",62880,"Sam"
"2020-02-07 14:15",1664,"Sam"
"2020-02-07 14:15",1237,"Sam"
"2020-02-07 14:17",102200,"Sam"
"2020-02-07 14:19",155880,"Sam"
"2020-02-07 14:24",275466,"Sam"
"2020-02-08 10:19",0,"Sam"
"2020-02-08 10:21",66432,"Sam"
"2020-02-08 10:25",278680,"Sam"
"2020-02-08 10:30",269920,"Sam"
"2020-02-08 10:32",2983,"Sam"
"2020-02-08 10:32",155880,"Sam"
"2020-02-08 10:33",10472,"Sam"
"2020-02-08 10:36",199453,"Sam"
"2020-02-08 10:40",254733,"Sam"
"2020-02-08 10:45",288720,"Sam"
"2020-02-08 10:50",301546,"Sam"
"2020-02-08 10:54",224240,"Sam"
"2020-02-08 10:58",284746,"Sam"
"2020-02-08 11:02",201120,"Sam"
"2020-02-08 11:03",78373,"Sam"
"2020-02-08 11:57",222777,"Sam"
"2020-02-08 11:57",15402,"Sam"
"2020-02-08 11:57",148619,"Sam"
"2020-02-08 11:57",15082,"Sam"
"2020-02-08 11:58",3925,"Sam"
"2020-02-08 11:58",11968,"Sam"
"2020-02-08 11:58",17215,"Sam"
"2020-02-08 11:59",36863,"Sam"
"2020-02-08 12:06",403466,"Sam"
"2020-02-08 12:08",173800,"Sam"
"2020-02-08 12:12",202626,"Sam"
"2020-02-08 12:15",180644,"Sam"
"2020-02-08 12:18",197093,"Sam"
"2020-02-08 12:22",195144,"Sam"
"2020-02-08 12:27",1813,"Sam"
"2020-02-08 12:27",207850,"Sam"
"2020-02-08 14:07",173800,"Sam"
"2020-02-08 14:11",197093,"Sam"
"2020-02-08 14:24",51829,"Sam"
"2020-02-08 14:28",202626,"Sam"
"2020-02-08 14:31",216706,"Sam"
"2020-02-08 14:35",195144,"Sam"
"2020-02-08 14:37",160470,"Sam"
"2020-02-08 14:41",197093,"Sam"
"2020-02-08 14:43",173800,"Sam"
"2020-02-08 14:44",22197,"Sam"
"2020-02-08 14:44",1045,"Sam"
"2020-02-08 14:44",1557,"Sam"
"2020-02-08 14:44",1344,"Sam"
"2020-02-08 14:47",156991,"Sam"
"2020-02-08 14:48",73847,"Sam"
"2020-02-08 20:48",11072,"Sam"
"2020-02-09 09:34",230000,"Sam"
"2020-02-09 09:38",232373,"Sam"
"2020-02-09 09:41",221466,"Sam"
"2020-02-09 09:45",203933,"Sam"
"2020-02-09 09:48",215033,"Sam"
"2020-02-09 09:51",180404,"Sam"
"2020-02-09 09:54",2971,"Sam"
"2020-02-09 09:54",177098,"Sam"
"2020-02-09 09:55",4760,"Sam"
"2020-02-09 09:58",193973,"Sam"
"2020-02-09 09:58",1811,"Sam"
"2020-02-09 09:58",2478,"Sam"
"2020-02-09 10:01",181533,"Sam"
"2020-02-09 10:04",212000,"Sam"
"2020-02-09 10:06",87930,"Sam"
"2020-02-09 10:09",184932,"Sam"
"2020-02-09 10:13",221733,"Sam"
"2020-02-09 10:16",188613,"Sam"
"2020-02-09 10:17",84284,"Sam"
"2020-02-09 10:17",2507,"Sam"
"2020-02-09 10:17",5468,"Sam"
"2020-02-09 10:20",185376,"Sam"
"2020-02-09 10:24",222733,"Sam"
"2020-02-09 10:27",199023,"Sam"
"2020-02-09 10:31",221466,"Sam"
"2020-02-09 10:34",185900,"Sam"
"2020-02-09 10:35",5141,"Sam"
"2020-02-09 10:35",15231,"Sam"
"2020-02-09 10:35",298,"Sam"
"2020-02-09 10:35",4714,"Sam"
"2020-02-09 10:35",4160,"Sam"
"2020-02-09 10:35",1088,"Sam"
"2020-02-09 10:35",12693,"Sam"
"2020-02-09 10:35",874,"Sam"
"2020-02-09 10:35",6762,"Sam"
"2020-02-09 10:35",22869,"Sam"
"2020-02-09 10:35",874,"Sam"
"2020-02-09 10:36",5269,"Sam"
"2020-02-09 10:36",1450,"Sam"
"2020-02-09 10:36",3008,"Sam"
"2020-02-09 10:36",6528,"Sam"
"2020-02-09 10:36",383,"Sam"
"2020-02-09 10:36",511,"Sam"
"2020-02-09 10:36",21418,"Sam"
"2020-02-09 10:40",252346,"Sam"
"2020-02-09 10:42",79398,"Sam"
"2020-02-09 10:42",12949,"Sam"
"2020-02-09 10:46",230124,"Sam"
"2020-02-09 10:49",216706,"Sam"
"2020-02-09 10:52",173800,"Sam"
"2020-02-09 10:56",197093,"Sam"
"2020-02-09 11:00",244960,"Sam"
"2020-02-09 11:03",180644,"Sam"
"2020-02-09 11:06",195144,"Sam"
"2020-02-09 11:09",202626,"Sam"
"2020-02-09 11:12",147746,"Sam"
"2020-02-09 11:15",191000,"Sam"
"2020-02-09 11:15",15130,"Sam"
"2020-02-09 11:15",3861,"Sam"
"2020-02-09 11:19",196133,"Sam"
"2020-02-09 11:24",230120,"Sam"
"2020-02-09 11:28",216706,"Sam"
"2020-02-09 11:30",173800,"Sam"
"2020-02-09 11:32",80316,"Sam"
